2018-09-30 09:04:21.346 [main] INFO  com.mongohua.etl.EtlApplication - Starting application
2018-09-30 09:36:14.969 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService  'getThreadPoolTaskScheduler'
2018-09-30 09:36:15.620 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@4ea5b703: startup date [Sun Sep 30 09:36:12 CST 2018]; root of context hierarchy
2018-09-30 09:36:15.706 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/ds_refresh],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.DsDefController.refreshDs()
2018-09-30 09:36:15.707 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/ds_stop],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.DsDefController.stopSchedule(int)
2018-09-30 09:36:15.707 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/ds_add],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.DsDefController.dsAdd(com.mongohua.etl.model.DsDef,java.lang.String)
2018-09-30 09:36:15.707 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/ds_change_valid],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.DsDefController.changeDsValid(java.lang.String,int)
2018-09-30 09:36:15.707 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/ds_index]}" onto public java.lang.String com.mongohua.etl.controller.DsDefController.dsIndex()
2018-09-30 09:36:15.708 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/ds_inst_list],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.DsDefController.getList(java.lang.String,int,int)
2018-09-30 09:36:15.708 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/ds_inst_index]}" onto public java.lang.String com.mongohua.etl.controller.DsDefController.dsInstIndex()
2018-09-30 09:36:15.708 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/ds_list],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.DsDefController.dsList(int,int)
2018-09-30 09:36:15.708 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/ds_start],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.DsDefController.startSchedue(int)
2018-09-30 09:36:15.711 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/event_delete],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.EventController.delete(java.lang.String)
2018-09-30 09:36:15.711 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/event_list],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.EventController.eventList()
2018-09-30 09:36:15.711 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/event_index]}" onto public java.lang.String com.mongohua.etl.controller.EventController.eventIndex()
2018-09-30 09:36:15.711 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/event_add],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.EventController.addOrUpdate(com.mongohua.etl.model.JobEvent)
2018-09-30 09:36:15.714 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/index]}" onto public java.lang.String com.mongohua.etl.controller.IndexCountroller.index(org.springframework.ui.Model)
2018-09-30 09:36:15.714 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/ds],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.IndexCountroller.ds()
2018-09-30 09:36:15.714 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/]}" onto public java.lang.String com.mongohua.etl.controller.IndexCountroller.defaultIndex()
2018-09-30 09:36:15.714 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/getServerTime]}" onto public java.lang.String com.mongohua.etl.controller.IndexCountroller.getServerTime()
2018-09-30 09:36:15.714 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/topn],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.IndexCountroller.getTopN(int,int)
2018-09-30 09:36:15.715 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/allJobs],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.IndexCountroller.allJobs()
2018-09-30 09:36:15.715 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/getRunTime],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.IndexCountroller.getRunTime()
2018-09-30 09:36:15.715 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/job],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.IndexCountroller.job()
2018-09-30 09:36:15.717 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/jobparam_byid],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.JobController.jobParamMngById(int)
2018-09-30 09:36:15.718 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/inst_redo]}" onto public java.lang.String com.mongohua.etl.controller.JobController.redoInsts(java.lang.String)
2018-09-30 09:36:15.718 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/job_inst_list],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.JobController.jobList(java.lang.String,int,int)
2018-09-30 09:36:15.718 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/inst_job]}" onto public java.lang.Object com.mongohua.etl.controller.JobController.instJob(int)
2018-09-30 09:36:15.718 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/submit_job],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.JobController.addJob(com.mongohua.etl.model.JobDef2)
2018-09-30 09:36:15.718 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/add_job],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.JobController.addJob()
2018-09-30 09:36:15.718 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/update_job],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.JobController.updateJob(com.mongohua.etl.model.JobDef)
2018-09-30 09:36:15.718 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/update_param],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.JobController.updateParam(com.mongohua.etl.model.JobParamDef2)
2018-09-30 09:36:15.719 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/start],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.JobController.startJobSchd()
2018-09-30 09:36:15.719 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/job_index]}" onto public java.lang.String com.mongohua.etl.controller.JobController.jobMngIndex()
2018-09-30 09:36:15.719 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/stop],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.JobController.stopJobSchd()
2018-09-30 09:36:15.719 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/next_job]}" onto public java.lang.Object com.mongohua.etl.controller.JobController.nextJob(int)
2018-09-30 09:36:15.719 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/update_ref],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.JobController.updateRef(com.mongohua.etl.model.JobRef2)
2018-09-30 09:36:15.719 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/startNotRefSchd],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.JobController.startNotRefSchd(int)
2018-09-30 09:36:15.719 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/job_byid],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.JobController.jobMngById(int)
2018-09-30 09:36:15.719 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/pre_job]}" onto public java.lang.Object com.mongohua.etl.controller.JobController.preJob(int)
2018-09-30 09:36:15.720 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/refresh_job],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.JobController.refreshJob()
2018-09-30 09:36:15.720 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/job_list],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.JobController.jobMngList(com.mongohua.etl.model.JobDef,int,int)
2018-09-30 09:36:15.722 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/stopNotRefSchd],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.JobController.stopNotRefSchd(int)
2018-09-30 09:36:15.722 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/inst_index]}" onto public java.lang.String com.mongohua.etl.controller.JobController.instIndex()
2018-09-30 09:36:15.722 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/inst_log]}" onto public java.lang.String com.mongohua.etl.controller.JobController.instLog(int,org.springframework.ui.Model)
2018-09-30 09:36:15.722 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/job_inst_index]}" onto public java.lang.String com.mongohua.etl.controller.JobController.jobIndex()
2018-09-30 09:36:15.722 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/jobref_byid],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.JobController.jobRefMngById(int)
2018-09-30 09:36:15.723 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/inst_list],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.JobController.instList(com.mongohua.etl.model.JobInst,int,int)
2018-09-30 09:36:15.723 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/get_lock_byjob],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.JobOprObjController.getLockObjsByJobId(int)
2018-09-30 09:36:15.723 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/manager/get_writer_lock],produces=[application/json;charset=utf-8]}" onto public java.util.List<com.mongohua.etl.model.JobLockObj> com.mongohua.etl.controller.JobOprObjController.getWriterLock()
2018-09-30 09:36:15.724 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/lock_index]}" onto public java.lang.String com.mongohua.etl.controller.LockObjController.dsInstIndex()
2018-09-30 09:36:15.724 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/delete_lock],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.LockObjController.deleteLock(java.lang.String)
2018-09-30 09:36:15.724 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/lock_list],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.LockObjController.lockList()
2018-09-30 09:36:15.725 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/checkLogin],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.LoginController.checkLogin(java.lang.String,java.lang.String)
2018-09-30 09:36:15.725 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/login]}" onto public java.lang.String com.mongohua.etl.controller.LoginController.login()
2018-09-30 09:36:15.725 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/menu_add],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.MenuController.addOrUpdate(com.mongohua.etl.model.Menu)
2018-09-30 09:36:15.726 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/menu_list]}" onto public java.lang.Object com.mongohua.etl.controller.MenuController.menuList()
2018-09-30 09:36:15.726 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/menu_index]}" onto public java.lang.String com.mongohua.etl.controller.MenuController.menuIndex()
2018-09-30 09:36:15.726 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/get_menus]}" onto public java.lang.Object com.mongohua.etl.controller.MenuController.getMenus()
2018-09-30 09:36:15.726 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/get_root_menus],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.MenuController.getRootMenus()
2018-09-30 09:36:15.726 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/get_all_menus],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.MenuController.getMenusByUserId(int)
2018-09-30 09:36:15.727 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/queue_delete],produces=[application/json;charset=utf-8]}" onto public java.lang.String com.mongohua.etl.controller.QueueController.delete(java.lang.String)
2018-09-30 09:36:15.727 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/queue_add],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.QueueController.addOrUpdate(com.mongohua.etl.model.JobQueue)
2018-09-30 09:36:15.727 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/queue_index]}" onto public java.lang.String com.mongohua.etl.controller.QueueController.queueIndex()
2018-09-30 09:36:15.727 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/monitor/queue_list],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.QueueController.queueList()
2018-09-30 09:36:15.728 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/role_add],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.RoleController.addRole(com.mongohua.etl.model.Role,java.lang.String)
2018-09-30 09:36:15.728 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/role_list],produces=[application/json;charset=utf-8]}" onto public java.util.List<com.mongohua.etl.model.Role> com.mongohua.etl.controller.RoleController.getRoles()
2018-09-30 09:36:15.728 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/role_index]}" onto public java.lang.String com.mongohua.etl.controller.RoleController.roleIndex()
2018-09-30 09:36:15.728 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/role_list2],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.RoleController.getRoles2()
2018-09-30 09:36:15.729 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/user_add],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.UserController.addOrUpdate(com.mongohua.etl.model.User)
2018-09-30 09:36:15.729 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/user_list],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.UserController.queueList(int,int)
2018-09-30 09:36:15.729 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/user_index]}" onto public java.lang.String com.mongohua.etl.controller.UserController.userIndex()
2018-09-30 09:36:15.729 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/reset_pwd],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.UserController.resetPwd(int)
2018-09-30 09:36:15.729 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/system/change_pwd],produces=[application/json;charset=utf-8]}" onto public java.lang.Object com.mongohua.etl.controller.UserController.changePwd(java.lang.String,java.lang.String)
2018-09-30 09:36:15.732 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-09-30 09:36:15.732 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-09-30 09:36:15.794 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-09-30 09:36:15.795 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-09-30 09:36:15.857 [main] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-09-30 09:36:16.410 [main] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2018-09-30 09:36:16.430 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8083"]
2018-09-30 09:36:16.439 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8083"]
2018-09-30 09:36:16.451 [main] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2018-09-30 09:36:16.467 [main] INFO  o.s.b.c.e.tomcat.TomcatEmbeddedServletContainer - Tomcat started on port(s): 8083 (http)
2018-09-30 09:36:16.471 [main] INFO  com.mongohua.etl.EtlApplication - Started EtlApplication in 4.968 seconds (JVM running for 5.494)
2018-09-30 09:36:16.472 [main] INFO  com.mongohua.etl.EtlApplication - Starting Schedule Thread
2018-09-30 09:36:16.473 [Thread-4] INFO  com.mongohua.etl.schd.common.ScheduleThread - 初始化数据库....
2018-09-30 09:36:16.473 [Thread-4] INFO  com.mongohua.etl.schd.common.InitDataBase - 刷新数据源表....
2018-09-30 09:36:16.556 [http-nio-8083-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2018-09-30 09:36:16.558 [http-nio-8083-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2018-09-30 09:36:16.582 [http-nio-8083-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 24 ms
2018-09-30 09:36:16.949 [http-nio-8083-exec-6] INFO  org.thymeleaf.TemplateEngine - [THYMELEAF] INITIALIZING TEMPLATE ENGINE
2018-09-30 09:36:16.988 [http-nio-8083-exec-6] INFO  o.t.templateresolver.AbstractTemplateResolver - [THYMELEAF] INITIALIZING TEMPLATE RESOLVER: org.thymeleaf.spring4.templateresolver.SpringResourceTemplateResolver
2018-09-30 09:36:16.988 [http-nio-8083-exec-6] INFO  o.t.templateresolver.AbstractTemplateResolver - [THYMELEAF] TEMPLATE RESOLVER INITIALIZED OK
2018-09-30 09:36:16.988 [http-nio-8083-exec-6] INFO  o.t.messageresolver.AbstractMessageResolver - [THYMELEAF] INITIALIZING MESSAGE RESOLVER: org.thymeleaf.spring4.messageresolver.SpringMessageResolver
2018-09-30 09:36:16.988 [http-nio-8083-exec-6] INFO  o.t.messageresolver.AbstractMessageResolver - [THYMELEAF] MESSAGE RESOLVER INITIALIZED OK
2018-09-30 09:36:16.992 [http-nio-8083-exec-6] INFO  org.thymeleaf.TemplateEngine.CONFIG - [THYMELEAF] TEMPLATE ENGINE CONFIGURATION:
[THYMELEAF] * Cache Factory implementation: org.thymeleaf.cache.StandardCacheManager
[THYMELEAF] * Template modes:
[THYMELEAF]     * LEGACYHTML5
[THYMELEAF]     * HTML5
[THYMELEAF]     * XML
[THYMELEAF]     * VALIDXHTML
[THYMELEAF]     * XHTML
[THYMELEAF]     * VALIDXML
[THYMELEAF] * Template resolvers (in order):
[THYMELEAF]     * org.thymeleaf.spring4.templateresolver.SpringResourceTemplateResolver
[THYMELEAF] * Message resolvers (in order):
[THYMELEAF]     * org.thymeleaf.spring4.messageresolver.SpringMessageResolver
[THYMELEAF] * Dialect [1 of 3]: org.thymeleaf.spring4.dialect.SpringStandardDialect
[THYMELEAF]     * Prefix: "th"
[THYMELEAF] * Dialect [2 of 3]: at.pollux.thymeleaf.shiro.dialect.ShiroDialect
[THYMELEAF]     * Prefix: "shiro"
[THYMELEAF] * Dialect [3 of 3]: nz.net.ultraq.thymeleaf.LayoutDialect
[THYMELEAF]     * Prefix: "layout"
[THYMELEAF] TEMPLATE ENGINE CONFIGURED OK
2018-09-30 09:36:16.992 [http-nio-8083-exec-6] INFO  org.thymeleaf.TemplateEngine - [THYMELEAF] TEMPLATE ENGINE INITIALIZED
2018-09-30 09:36:18.809 [Thread-4] INFO  com.mongohua.etl.schd.common.InitDataBase - 刷新数据源表成功
2018-09-30 09:36:18.809 [Thread-4] INFO  com.mongohua.etl.schd.common.InitDataBase - 刷新作业定义表....
2018-09-30 09:36:18.828 [Thread-4] INFO  com.mongohua.etl.schd.common.InitDataBase - 刷新作业定义完成
2018-09-30 09:36:18.828 [Thread-4] INFO  com.mongohua.etl.schd.common.InitDataBase - 刷新作业参数定义表....
2018-09-30 09:36:18.848 [Thread-4] INFO  com.mongohua.etl.schd.common.InitDataBase - 刷新作业参数定义表完成
2018-09-30 09:36:18.848 [Thread-4] INFO  com.mongohua.etl.schd.common.InitDataBase - 刷新作业依赖表....
2018-09-30 09:36:18.865 [Thread-4] INFO  com.mongohua.etl.schd.common.InitDataBase - 刷新作业依赖表完成
2018-09-30 09:36:18.866 [Thread-4] INFO  com.mongohua.etl.schd.common.InitDataBase - 刷新作业锁....
2018-09-30 09:36:18.883 [Thread-4] INFO  com.mongohua.etl.schd.common.InitDataBase - 刷新作业锁完成
2018-09-30 09:36:18.883 [Thread-4] INFO  com.mongohua.etl.schd.common.ScheduleThread - 启动数据源定时调度....
2018-09-30 09:36:18.889 [Thread-4] INFO  com.mongohua.etl.schd.common.ScheduleThread - 启动队列生成器...
2018-09-30 09:36:18.889 [Thread-4] INFO  com.mongohua.etl.schd.JobSchedule - creating jobThreadPool...
2018-09-30 09:36:18.890 [Thread-4] INFO  com.mongohua.etl.schd.common.ScheduleThread - 启动没有依赖的作业定时执行调度器...
2018-09-30 09:36:18.891 [Thread-4] INFO  com.mongohua.etl.schd.common.ScheduleThread - 启动完成
2018-09-30 09:36:27.326 [http-nio-8083-exec-6] INFO  org.apache.shiro.realm.AuthorizingRealm - No cache or cacheManager properties have been set.  Authorization cache cannot be obtained.
2018-09-30 09:36:27.363 [http-nio-8083-exec-6] INFO  org.apache.shiro.realm.AuthorizingRealm - No cache or cacheManager properties have been set.  Authorization cache cannot be obtained.
2018-09-30 09:36:31.946 [http-nio-8083-exec-9] INFO  org.apache.shiro.realm.AuthorizingRealm - No cache or cacheManager properties have been set.  Authorization cache cannot be obtained.
2018-09-30 09:36:33.909 [http-nio-8083-exec-4] INFO  org.apache.shiro.realm.AuthorizingRealm - No cache or cacheManager properties have been set.  Authorization cache cannot be obtained.
2018-09-30 09:36:37.903 [http-nio-8083-exec-8] INFO  o.s.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [org/springframework/jdbc/support/sql-error-codes.xml]
2018-09-30 09:36:37.930 [http-nio-8083-exec-8] INFO  o.s.jdbc.support.SQLErrorCodesFactory - SQLErrorCodes loaded: [DB2, Derby, H2, HSQL, Informix, MS-SQL, MySQL, Oracle, PostgreSQL, Sybase, Hana]
2018-09-30 09:36:37.939 [http-nio-8083-exec-8] ERROR o.a.c.c.C.[.[localhost].[/].[dispatcherServlet] - Servlet.service() for servlet [dispatcherServlet] in context with path [] threw exception [Request processing failed; nested exception is org.springframework.expression.spel.SpelEvaluationException: EL1008E: Property or field 'timestamp' cannot be found on object of type 'java.util.HashMap' - maybe not public?] with root cause
org.springframework.expression.spel.SpelEvaluationException: EL1008E: Property or field 'timestamp' cannot be found on object of type 'java.util.HashMap' - maybe not public?
	at org.springframework.expression.spel.ast.PropertyOrFieldReference.readProperty(PropertyOrFieldReference.java:226)
	at org.springframework.expression.spel.ast.PropertyOrFieldReference.getValueInternal(PropertyOrFieldReference.java:94)
	at org.springframework.expression.spel.ast.PropertyOrFieldReference.getValueInternal(PropertyOrFieldReference.java:81)
	at org.springframework.expression.spel.ast.SpelNodeImpl.getValue(SpelNodeImpl.java:121)
	at org.springframework.expression.spel.standard.SpelExpression.getValue(SpelExpression.java:262)
	at org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$ExpressionResolver.resolvePlaceholder(ErrorMvcAutoConfiguration.java:288)
	at org.springframework.boot.autoconfigure.web.NonRecursivePropertyPlaceholderHelper$NonRecursivePlaceholderResolver.resolvePlaceholder(NonRecursivePropertyPlaceholderHelper.java:56)
	at org.springframework.util.PropertyPlaceholderHelper.parseStringValue(PropertyPlaceholderHelper.java:147)
	at org.springframework.boot.autoconfigure.web.NonRecursivePropertyPlaceholderHelper.parseStringValue(NonRecursivePropertyPlaceholderHelper.java:38)
	at org.springframework.util.PropertyPlaceholderHelper.replacePlaceholders(PropertyPlaceholderHelper.java:126)
	at org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$SpelView.render(ErrorMvcAutoConfiguration.java:226)
	at org.springframework.web.servlet.DispatcherServlet.render(DispatcherServlet.java:1286)
	at org.springframework.web.servlet.DispatcherServlet.processDispatchResult(DispatcherServlet.java:1041)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:984)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:901)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:970)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:872)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:661)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:846)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:742)
